name,link,price,review_count,review_percentage,game_tags,Review_Category
Prison Architect,https://store.steampowered.com/app/233450/Prison_Architect/?snr=1_7_7_230_150_18,17.99,55570,82,"['Simulation', 'Building', 'Sandbox', 'Base Building', 'Strategy', 'Colony Sim', 'Management', 'City Builder', '2D', 'Top-Down', 'Multiplayer', 'Economy', 'Resource Management', 'Singleplayer', 'Capitalism', 'Moddable', 'Funny', 'Replay Value', 'Indie', 'Casual']",25000-100000
Batman™: Arkham Origins,https://store.steampowered.com/app/209000/Batman_Arkham_Origins/?snr=1_7_7_230_150_18,19.99,33127,94,"['Action', 'Open World', 'Superhero', 'Adventure', 'Stealth', 'Third Person', 'Singleplayer', 'Multiplayer', 'Fighting', ""Beat 'em up"", 'Comic Book', 'Detective', 'Story Rich', 'Atmospheric', 'Action-Adventure', 'Controller', '3D Vision', 'Sandbox', 'Third-Person Shooter', 'RPG']",25000-100000
Assassin's Creed® Origins,https://store.steampowered.com/app/582160/Assassins_Creed_Origins/?snr=1_7_7_230_150_18,47.99,92693,81,"['Open World', 'Assassin', 'Action', 'RPG', 'Stealth', 'Adventure', 'Parkour', 'Historical', 'Singleplayer', 'Third Person', 'Story Rich', 'Action RPG', 'Exploration', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Heist', 'Nudity', 'Sexual Content', 'Co-op']",25000-100000
Ultimate Chicken Horse,https://store.steampowered.com/app/386940/Ultimate_Chicken_Horse/?snr=1_7_7_230_150_18,6.99,31519,94,"['Multiplayer', 'Party', 'Platformer', 'Funny', 'Local Co-Op', 'Party Game', 'PvP', 'Local Multiplayer', 'Level Editor', 'Precision Platformer', '4 Player Local', 'Online Co-Op', 'Casual', 'Competitive', 'Family Friendly', 'Parkour', '2D', 'Cute', 'Action', '2D Platformer']",25000-100000
Stick Fight: The Game,https://store.steampowered.com/app/674940/Stick_Fight_The_Game/?snr=1_7_7_230_150_18,2.69,94397,89,"['Multiplayer', 'Funny', 'Fighting', 'Action', 'Local Multiplayer', '2D Fighter', '4 Player Local', 'PvP', '2D', 'Casual', 'Physics', 'Online Co-Op', 'Local Co-Op', 'Indie', 'Shooter', 'Controller', 'Co-op', 'Great Soundtrack', 'Split Screen', 'Strategy']",25000-100000
GTFO,https://store.steampowered.com/app/493520/GTFO/?snr=1_7_7_230_150_18,14.99,38848,84,"['Online Co-Op', 'Horror', 'Co-op', 'FPS', 'Difficult', 'Multiplayer', 'Shooter', 'Survival Horror', 'Action', 'Stealth', 'Tactical', 'Team-Based', 'Gore', 'First-Person', 'Zombies', 'PvE', 'Character Customization', 'Atmospheric', 'Violent', 'Replay Value']",25000-100000
House Flipper,https://store.steampowered.com/app/613100/House_Flipper/?snr=1_7_7_230_150_18,14.99,76615,97,"['Simulation', 'Design & Illustration', 'Building', 'Singleplayer', 'Relaxing', 'Sandbox', 'Casual', 'Immersive Sim', 'Education', 'Management', 'First-Person', 'Economy', 'Family Friendly', 'Base Building', 'Replay Value', '3D', 'Realistic', 'Indie', 'Multiplayer', 'Moddable']",25000-100000
ARMORED CORE™ VI FIRES OF RUBICON™,https://store.steampowered.com/app/1888160/ARMORED_CORE_VI_FIRES_OF_RUBICON/?snr=1_7_7_230_150_18,39.99,52895,95,"['Mechs', 'Character Customization', 'Action', 'Robots', 'Third Person', 'Combat', 'Fast-Paced', '3D', 'Sci-fi', 'Souls-like', 'Multiplayer', 'Futuristic', 'Post-apocalyptic', 'Singleplayer', 'Difficult', 'Vehicular Combat', 'Soundtrack', 'Military', 'Action-Adventure', 'Atmospheric']",25000-100000
Tabletop Simulator,https://store.steampowered.com/app/286160/Tabletop_Simulator/?snr=1_7_7_230_150_18,19.99,38926,96,"['Tabletop', 'Board Game', 'Simulation', 'Multiplayer', 'Sandbox', 'Card Game', 'VR', 'Trading Card Game', 'Physics', 'Moddable', 'Casual', '3D', 'Strategy', 'Online Co-Op', 'Wargame', 'Co-op', 'Funny', 'RPG', 'First-Person', 'Indie']",25000-100000
Outlast,https://store.steampowered.com/app/238320/Outlast/?snr=1_7_7_230_150_19,10.49,83252,95,"['Horror', 'First-Person', 'Survival Horror', 'Atmospheric', 'Psychological Horror', 'Gore', 'Survival', 'Singleplayer', 'Dark', 'Adventure', 'Action', 'Indie', 'Stealth', 'Multiplayer', 'Nudity', 'Parkour', 'Difficult', 'Walking Simulator', '3D Vision', 'Sci-fi']",25000-100000
Resident Evil 7 Biohazard,https://store.steampowered.com/app/418370/Resident_Evil_7_Biohazard/?snr=1_7_7_230_150_19,14.99,56894,97,"['Horror', 'Survival Horror', 'First-Person', 'Singleplayer', 'Atmospheric', 'Gore', 'Zombies', 'Psychological Horror', 'VR', 'Action', 'Violent', 'Survival', 'Puzzle', 'Adventure', 'Story Rich', 'Multiplayer', 'FPS', 'Exploration', 'Shooter', 'Classic']",25000-100000
Fallout 3: Game of the Year Edition,https://store.steampowered.com/app/22370/Fallout_3_Game_of_the_Year_Edition/?snr=1_7_7_230_150_19,11.99,36573,81,"['Open World', 'RPG', 'Post-apocalyptic', 'Singleplayer', 'Moddable', 'First-Person', 'Sci-fi', 'FPS', 'Adventure', 'Action', 'Exploration', 'Replay Value', 'Atmospheric', 'Sandbox', 'Third Person', 'Story Rich', 'Shooter', 'Action RPG', 'Cult Classic', 'Great Soundtrack']",25000-100000
Metro 2033 Redux,https://store.steampowered.com/app/286690/Metro_2033_Redux/?snr=1_7_7_230_150_19,14.99,72380,95,"['Post-apocalyptic', 'FPS', 'Atmospheric', 'Story Rich', 'Action', 'Horror', 'Singleplayer', 'First-Person', 'Shooter', 'Stealth', 'Survival Horror', 'Based On A Novel', 'Survival', 'Adventure', 'Remake', 'Multiplayer', 'Gore', 'Mature', 'Classic', 'Open World']",25000-100000
STAR WARS Jedi: Survivor™,https://store.steampowered.com/app/1774580/STAR_WARS_Jedi_Survivor/?snr=1_7_7_230_150_19,69.99,48334,69,"['Action', 'Adventure', 'Souls-like', 'Singleplayer', 'Third Person', 'Sci-fi', 'Action-Adventure', 'Open World', 'Space', 'Story Rich', 'Swordplay', 'Parkour', 'Exploration', 'Combat', 'Character Customization', 'RPG', 'Atmospheric', 'Great Soundtrack', 'Difficult', 'Multiplayer']",25000-100000
Kerbal Space Program,https://store.steampowered.com/app/220200/Kerbal_Space_Program/?snr=1_7_7_230_150_20,39.99,98301,96,"['Space', 'Simulation', 'Sandbox', 'Physics', 'Science', 'Space Sim', 'Building', 'Moddable', 'Indie', 'Education', 'Open World', 'Singleplayer', 'Exploration', 'Funny', 'Sci-fi', 'Difficult', 'Adventure', 'Replay Value', 'Strategy', 'Comedy']",25000-100000
Cookie Clicker,https://store.steampowered.com/app/1454400/Cookie_Clicker/?snr=1_7_7_230_150_20,2.99,60318,96,"['Clicker', 'Idler', 'Casual', 'Indie', 'Pixel Graphics', 'Management', 'Collectathon', 'Economy', 'Funny', 'Horror', 'Memes', 'Resource Management', '2D', 'Strategy', 'Building', 'Comedy', 'Simulation', 'Touch-Friendly', 'Colorful', 'Singleplayer']",25000-100000
Shadow of the Tomb Raider: Definitive Edition,https://store.steampowered.com/app/750920/Shadow_of_the_Tomb_Raider_Definitive_Edition/?snr=1_7_7_230_150_20,44.96,56649,82,"['Adventure', 'Action', 'Female Protagonist', 'Singleplayer', 'Open World', 'Third Person', 'Story Rich', 'Puzzle', 'Stealth', 'Action-Adventure', 'Exploration', 'Survival', 'Violent', 'Atmospheric', 'Shooter', 'Gore', 'Great Soundtrack', 'Multiplayer', 'Dark', 'Heist']",25000-100000
Grounded,https://store.steampowered.com/app/962130/Grounded/?snr=1_7_7_230_150_20,39.99,56303,89,"['Survival', 'Multiplayer', 'Open World Survival Craft', 'Co-op', 'Base Building', 'Crafting', 'Adventure', 'Open World', 'Horror', 'Online Co-Op', 'Exploration', 'Action', 'Sandbox', 'First-Person', 'Singleplayer', 'RPG', 'Third Person', 'Early Access', 'Cute', 'Funny']",25000-100000
A Dance of Fire and Ice,https://store.steampowered.com/app/977950/A_Dance_of_Fire_and_Ice/?snr=1_7_7_230_150_21,3.59,60303,93,"['Rhythm', 'Music', 'Difficult', 'Indie', 'Level Editor', 'Singleplayer', '2D', 'Games Workshop', 'Action', 'Casual', 'Arcade', 'Colorful', 'Psychedelic', 'Atmospheric', 'Family Friendly', 'Great Soundtrack', 'Co-op', 'Multiplayer', 'Psychological Horror', 'Souls-like']",25000-100000
The Isle,https://store.steampowered.com/app/376210/The_Isle/?snr=1_7_7_230_150_21,19.99,72973,74,"['Dinosaurs', 'Survival', 'Open World', 'Multiplayer', 'Simulation', 'Hunting', 'Realistic', 'Massively Multiplayer', 'Adventure', 'Early Access', 'Action', 'Third Person', 'Co-op', 'Horror', 'Sandbox', 'Walking Simulator', 'Strategy', 'Team-Based', 'Indie', 'RPG']",25000-100000
Potion Craft: Alchemist Simulator,https://store.steampowered.com/app/1210320/Potion_Craft_Alchemist_Simulator/?snr=1_7_7_230_150_21,10.49,25397,75,"['Crafting', 'Singleplayer', 'Relaxing', 'Simulation', 'Medieval', 'Management', 'Indie', '2D', 'Life Sim', 'RPG', 'Sandbox', 'Hand-drawn', 'Casual', 'Resource Management', 'Farming Sim', 'Choices Matter', 'Point & Click', 'Trading', 'Historical', 'Capitalism']",25000-100000
DARK SOULS™ II: Scholar of the First Sin,https://store.steampowered.com/app/335300/DARK_SOULS_II_Scholar_of_the_First_Sin/?snr=1_7_7_230_150_21,24.99,65825,76,"['Souls-like', 'Dark Fantasy', 'RPG', 'Difficult', 'Action', 'Third Person', 'Atmospheric', 'Action RPG', 'Character Customization', 'Co-op', 'Multiplayer', 'Adventure', 'Fantasy', 'Medieval', 'Dark', 'Singleplayer', 'Lore-Rich', 'Story Rich', 'PvP', 'Remake']",25000-100000
Need for Speed™ Unbound,https://store.steampowered.com/app/1846380/Need_for_Speed_Unbound/?snr=1_7_7_230_150_21,69.99,26569,59,"['Racing', 'Multiplayer', 'Open World', 'Action', 'Character Customization', 'Singleplayer', 'Driving', 'Combat Racing', 'Arcade', 'Controller', 'Casual', 'Online Co-Op', 'Simulation', 'Atmospheric', 'Adventure', 'Sports', 'Anime', 'Immersive', 'Music', 'Split Screen']",25000-100000
Firewatch,https://store.steampowered.com/app/383870/Firewatch/?snr=1_7_7_230_150_21,10.49,66627,92,"['Adventure', 'Atmospheric', 'Story Rich', 'Walking Simulator', 'Mystery', 'First-Person', 'Singleplayer', 'Exploration', 'Open World', 'Indie', 'Great Soundtrack', 'Short', 'Comedy', 'Funny', 'Drama', 'Colorful', 'Horror', 'Thriller', 'Mature', 'Casual']",25000-100000
Mortal Kombat X,https://store.steampowered.com/app/307780/Mortal_Kombat_X/?snr=1_7_7_230_150_21,19.99,34190,92,"['Fighting', 'Gore', 'Action', 'Violent', 'Multiplayer', 'Blood', 'Mature', 'Local Multiplayer', '2D Fighter', 'Competitive', 'Atmospheric', 'Singleplayer', 'Arcade', 'Great Soundtrack', '2.5D', 'Online Co-Op', 'Fantasy', 'Third Person', 'Horror', 'Female Protagonist']",25000-100000
South Park™: The Stick of Truth™,https://store.steampowered.com/app/213670/South_Park_The_Stick_of_Truth/?snr=1_7_7_230_150_21,23.99,49055,96,"['RPG', 'Comedy', 'Adventure', 'Funny', 'Turn-Based', 'Dark Humor', 'Singleplayer', 'Action', 'Mature', '2D', 'Satire', 'Nudity', 'Cartoon', 'Open World', 'Story Rich', 'Fantasy', 'Epic', 'Turn-Based Strategy', 'Zombies', 'JRPG']",25000-100000
Remnant: From the Ashes,https://store.steampowered.com/app/617290/Remnant_From_the_Ashes/?snr=1_7_7_230_150_21,39.99,41916,82,"['Souls-like', 'Action', 'Co-op', 'RPG', 'Adventure', 'Third-Person Shooter', 'Multiplayer', 'Online Co-Op', 'Shooter', 'Post-apocalyptic', 'Survival', 'Difficult', 'Singleplayer', 'Lovecraftian', 'Dark Fantasy', 'Violent', 'Procedural Generation', 'Replay Value', 'Atmospheric', 'Horror']",25000-100000
Metro: Last Light Redux,https://store.steampowered.com/app/287390/Metro_Last_Light_Redux/?snr=1_7_7_230_150_22,14.99,54800,95,"['Post-apocalyptic', 'FPS', 'Atmospheric', 'Action', 'Story Rich', 'Horror', 'Singleplayer', 'First-Person', 'Shooter', 'Stealth', 'Survival', 'Based On A Novel', 'Adventure', 'Survival Horror', 'Nudity', 'Remake', 'Sci-fi', 'Difficult', 'Multiplayer', 'Open World']",25000-100000
PowerWash Simulator,https://store.steampowered.com/app/1290000/PowerWash_Simulator/?snr=1_7_7_230_150_22,19.99,39146,96,"['Casual', 'Relaxing', 'Simulation', 'First-Person', 'Sandbox', '3D', 'Multiplayer', 'Funny', 'Immersive Sim', 'Co-op', 'Story Rich', 'Family Friendly', 'Online Co-Op', 'Colorful', 'Realistic', 'Wholesome', 'Singleplayer', 'Indie', 'Cozy', 'Atmospheric']",25000-100000
DRAGON BALL XENOVERSE 2,https://store.steampowered.com/app/454650/DRAGON_BALL_XENOVERSE_2/?snr=1_7_7_230_150_22,12.99,36739,89,"['Anime', 'Fighting', 'Character Customization', 'Action', 'Multiplayer', 'Adventure', 'Massively Multiplayer', 'Co-op', 'RPG', 'Online Co-Op', 'Singleplayer', 'Third Person', 'Open World', 'Story Rich', 'MMORPG', ""Beat 'em up"", 'Moddable', 'Great Soundtrack', 'Casual', 'Dragons']",25000-100000
Outlast 2,https://store.steampowered.com/app/414700/Outlast_2/?snr=1_7_7_230_150_22,14.99,41829,91,"['Horror', 'Psychological Horror', 'Survival Horror', 'First-Person', 'Gore', 'Singleplayer', 'Dark', 'Atmospheric', 'Violent', 'Survival', 'Mature', 'Action', 'Nudity', 'Sexual Content', 'Adventure', 'Story Rich', 'Multiplayer', 'Parkour', 'Indie', 'FPS']",25000-100000
Golf With Your Friends,https://store.steampowered.com/app/431240/Golf_With_Your_Friends/?snr=1_7_7_230_150_22,7.99,41629,84,"['Multiplayer', 'Casual', 'Mini Golf', 'Sports', 'Golf', 'Indie', 'Funny', 'Family Friendly', 'Co-op', 'Early Access', 'Singleplayer', 'Physics', 'Simulation', 'Strategy', 'Great Soundtrack', 'Local Multiplayer', 'Difficult', 'Memes', 'Massively Multiplayer', 'Horror']",25000-100000
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,https://store.steampowered.com/app/349040/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_4/?snr=1_7_7_230_150_22,12.99,66571,86,"['Anime', 'Fighting', 'Action', 'Ninja', 'Multiplayer', 'Adventure', 'Story Rich', 'Singleplayer', 'Local Multiplayer', 'Third Person', 'Great Soundtrack', 'Open World', 'Fantasy', 'Co-op', 'Atmospheric', 'Online Co-Op', 'Local Co-Op', ""Beat 'em up"", 'Memes', 'Heist']",25000-100000
Mass Effect™ Legendary Edition,https://store.steampowered.com/app/1328670/Mass_Effect_Legendary_Edition/?snr=1_7_7_230_150_22,59.99,42427,86,"['Story Rich', 'RPG', 'Choices Matter', 'Sci-fi', 'Singleplayer', 'Space', 'Action', 'Third-Person Shooter', 'Character Customization', 'Action RPG', 'Sexual Content', 'Shooter', 'Great Soundtrack', 'Nudity', 'Atmospheric', 'Romance', 'Combat', 'Female Protagonist', 'Classic', 'Military']",25000-100000
NBA 2K23,https://store.steampowered.com/app/1919590/NBA_2K23/?snr=1_7_7_230_150_22,59.99,38620,60,"['Immersive Sim', 'Basketball', 'Sports', 'Simulation', 'Multiplayer', 'PvP', 'Co-op', 'Realistic', 'Controller', 'Local Co-Op', 'Singleplayer', 'Online Co-Op', 'Character Customization', '3D', 'Trading', '4 Player Local', 'Local Multiplayer', 'eSports', 'Team-Based', 'Management']",25000-100000
Noita,https://store.steampowered.com/app/881100/Noita/?snr=1_7_7_230_150_23,19.99,60269,94,"['Physics', 'Difficult', 'Roguelike', 'Pixel Graphics', 'Dungeon Crawler', 'Indie', 'Open World', 'Sandbox', '2D', 'Perma Death', 'Action', 'Action Roguelike', 'Gun Customization', 'RPG', '2D Platformer', 'Roguelite', 'Mythology', 'Action-Adventure', 'Dark Humor', 'Crafting']",25000-100000
Ravenfield,https://store.steampowered.com/app/636480/Ravenfield/?snr=1_7_7_230_150_23,9.29,64232,97,"['FPS', 'War', 'Singleplayer', 'Shooter', 'Military', 'Action', 'First-Person', 'Sandbox', 'Early Access', 'Funny', 'Team-Based', 'Tactical', 'Strategy', 'Indie', 'Physics', 'Simulation', 'Moddable', 'Realistic', 'Atmospheric', 'Adventure']",25000-100000
Grim Dawn,https://store.steampowered.com/app/219990/Grim_Dawn/?snr=1_7_7_230_150_23,12.49,77340,94,"['Action RPG', 'Hack and Slash', 'Dark Fantasy', 'RPG', 'Loot', 'Dungeon Crawler', 'Co-op', 'Dark', 'Multiplayer', 'Singleplayer', 'Fantasy', 'Action', 'Adventure', 'Isometric', 'Atmospheric', 'Post-apocalyptic', 'Indie', 'Zombies', 'Kickstarter', 'Crowdfunded']",25000-100000
Mafia III: Definitive Edition,https://store.steampowered.com/app/360430/Mafia_III_Definitive_Edition/?snr=1_7_7_230_150_23,29.99,30153,63,"['Crime', 'Open World', 'Action', 'Story Rich', 'Singleplayer', 'Third Person', 'Violent', 'Shooter', 'Atmospheric', 'Great Soundtrack', 'Third-Person Shooter', 'Adventure', 'Nudity', 'Stealth', 'Multiplayer', 'Classic', 'Mature', 'Sandbox', 'Gore', 'FPS']",25000-100000
Kingdoms and Castles,https://store.steampowered.com/app/569480/Kingdoms_and_Castles/?snr=1_7_7_230_150_23,7.99,26713,92,"['City Builder', 'Colony Sim', 'Strategy', 'Medieval', 'Building', 'Simulation', 'Sandbox', 'Resource Management', 'Base Building', 'Singleplayer', 'Survival', 'Management', 'RTS', 'Economy', 'Action', 'Colorful', 'Relaxing', 'Great Soundtrack', 'Open World', 'Crafting']",25000-100000
STAR WARS™ Battlefront™ II,https://store.steampowered.com/app/1237950/STAR_WARS_Battlefront_II/?snr=1_7_7_230_150_23,39.99,49744,82,"['Multiplayer', 'Shooter', 'Singleplayer', 'Third-Person Shooter', 'Space', 'Action', 'FPS', 'Sci-fi', 'Co-op', 'Combat', 'Online Co-Op', 'Vehicular Combat', 'First-Person', 'Adventure', 'Third Person', 'PvP', 'Aliens', 'Controller', 'Tactical', 'Character Customization']",25000-100000
Yakuza 0,https://store.steampowered.com/app/638970/Yakuza_0/?snr=1_7_7_230_150_24,19.99,53453,95,"['Story Rich', 'Action', ""Beat 'em up"", 'Great Soundtrack', 'Open World', 'Crime', 'RPG', 'Minigames', 'Funny', 'Singleplayer', 'Violent', 'Mature', 'Adventure', 'Comedy', 'Sexual Content', 'Third Person', 'Drama', 'Atmospheric', 'JRPG', 'Dating Sim']",25000-100000
Inside the Backrooms,https://store.steampowered.com/app/1987080/Inside_the_Backrooms/?snr=1_7_7_230_150_24,6.99,34704,74,"['Early Access', 'Horror', 'Multiplayer', 'Survival Horror', 'Puzzle', 'Psychological Horror', 'Co-op', 'Adventure', 'Online Co-Op', 'Exploration', 'First-Person', 'Atmospheric', 'FPS', '3D', 'Dark', 'Mystery', 'Sci-fi', 'VR', 'Story Rich', 'PvE']",25000-100000
Need for Speed™ Heat,https://store.steampowered.com/app/1222680/Need_for_Speed_Heat/?snr=1_7_7_230_150_24,69.99,91586,84,"['Racing', 'Open World', 'Multiplayer', 'Driving', 'Action', 'Singleplayer', 'Adventure', 'Co-op', 'Combat Racing', 'Atmospheric', 'Third Person', 'Online Co-Op', 'Arcade', 'Sports', 'PvP', 'First-Person', 'Character Customization', 'Controller', 'Split Screen', 'Destruction']",25000-100000
Starbound,https://store.steampowered.com/app/211820/Starbound/?snr=1_7_7_230_150_24,7.99,84734,81,"['Open World Survival Craft', 'Sandbox', 'Survival', 'Adventure', 'Space', 'Crafting', 'Online Co-Op', 'Pixel Graphics', 'Multiplayer', 'Open World', 'Exploration', 'Relaxing', 'Indie', '2D', 'Action', 'Building', 'Co-op', 'RPG', 'Atmospheric', 'Sci-fi']",25000-100000
Mafia: Definitive Edition,https://store.steampowered.com/app/1030840/Mafia_Definitive_Edition/?snr=1_7_7_230_150_24,39.99,56890,83,"['Open World', 'Action', 'Story Rich', 'Crime', 'Singleplayer', 'Adventure', 'Sexual Content', 'Third-Person Shooter', 'Multiplayer', 'Remake', 'Violent', 'Third Person', 'Classic', 'Atmospheric', 'Mature', 'Shooter', 'Noir', 'Gore', 'Great Soundtrack', 'Racing']",25000-100000
Muse Dash,https://store.steampowered.com/app/774171/Muse_Dash/?snr=1_7_7_230_150_25,2.99,96054,90,"['Music', 'Rhythm', 'Anime', 'Cute', 'Sexual Content', 'Female Protagonist', 'Casual', 'Great Soundtrack', 'Singleplayer', '2D', 'Colorful', 'Indie', 'Action', 'Hentai', 'Difficult', 'Funny', 'Arcade', 'Beautiful', 'Nudity', 'Mature']",25000-100000
Total War: SHOGUN 2,https://store.steampowered.com/app/201270/Total_War_SHOGUN_2/?snr=1_7_7_230_150_25,14.99,31948,92,"['Strategy', 'Historical', 'Turn-Based Strategy', 'RTS', 'Grand Strategy', 'Tactical', 'Singleplayer', 'Multiplayer', 'Real Time Tactics', 'Military', 'Diplomacy', 'Ninja', 'Co-op', 'Turn-Based', 'Medieval', 'Great Soundtrack', 'Moddable', 'Turn-Based Tactics', 'Action', 'Stylized']",25000-100000
Game Dev Tycoon,https://store.steampowered.com/app/239820/Game_Dev_Tycoon/?snr=1_7_7_230_150_25,5.79,37344,91,"['Management', 'Simulation', 'Indie', 'Strategy', 'Casual', 'Singleplayer', 'Economy', '2D', 'Moddable', 'Addictive', 'Replay Value', 'GameMaker', 'Sandbox', 'Funny', 'Difficult', 'Point & Click', 'Great Soundtrack', 'Isometric', 'Comedy', 'Touch-Friendly']",25000-100000
The Sims™ 3,https://store.steampowered.com/app/47890/The_Sims_3/?snr=1_7_7_230_150_25,19.99,28149,89,"['Life Sim', 'Simulation', 'Character Customization', 'Building', 'Sandbox', 'Singleplayer', 'Casual', 'Funny', 'Moddable', 'Romance', 'RPG', 'Family Friendly', 'Comedy', 'Adventure', 'Replay Value', 'Multiplayer', 'Nudity', 'Great Soundtrack', 'Strategy', 'Action']",25000-100000
Elite Dangerous,https://store.steampowered.com/app/359320/Elite_Dangerous/?snr=1_7_7_230_150_25,10.49,71339,47,"['Space Sim', 'Space', 'Open World', 'Exploration', 'Sci-fi', 'Simulation', 'Massively Multiplayer', 'Multiplayer', 'VR', 'First-Person', 'Action', 'Adventure', 'Sandbox', 'Online Co-Op', 'Singleplayer', 'Trading', 'RPG', 'Difficult', 'Strategy', 'TrackIR']",25000-100000
Assassin's Creed® Syndicate,https://store.steampowered.com/app/368500/Assassins_Creed_Syndicate/?snr=1_7_7_230_150_25,23.99,25476,78,"['Assassin', 'Open World', 'Action', 'Stealth', 'Parkour', 'Historical', 'Adventure', 'Third Person', 'Singleplayer', 'Story Rich', 'Female Protagonist', 'Atmospheric', 'Multiplayer', 'Steampunk', 'Great Soundtrack', 'Strategy', 'Gore', 'Funny', 'Co-op', 'RPG']",25000-100000
NieR:Automata™,https://store.steampowered.com/app/524220/NieRAutomata/?snr=1_7_7_230_150_25,31.99,94161,90,"['Great Soundtrack', 'Story Rich', 'Female Protagonist', 'Hack and Slash', 'Action', 'Open World', 'RPG', 'JRPG', 'Anime', 'Post-apocalyptic', 'Singleplayer', 'Robots', 'Atmospheric', 'Sci-fi', 'Nudity', 'Adventure', 'Spectacle fighter', 'Bullet Hell', 'Character Action Game', 'Violent']",25000-100000
Watch_Dogs™,https://store.steampowered.com/app/243470/Watch_Dogs/?snr=1_7_7_230_150_26,15.99,37586,86,"['Open World', 'Hacking', 'Action', 'Multiplayer', 'Third Person', 'Adventure', 'Stealth', 'Third-Person Shooter', 'Singleplayer', 'Shooter', 'Atmospheric', 'Parkour', 'Epic', 'Driving', 'Co-op', 'Beautiful', 'Strategy', 'Futuristic', 'RPG', 'Simulation']",25000-100000
L.A. Noire,https://store.steampowered.com/app/110800/LA_Noire/?snr=1_7_7_230_150_26,19.99,26481,88,"['Detective', 'Crime', 'Open World', 'Noir', 'Adventure', 'Story Rich', 'Mystery', 'Third Person', 'Investigation', 'Singleplayer', 'Cinematic', 'Action', 'Atmospheric', 'Mature', 'Nudity', 'Puzzle', 'Strategy', 'Third-Person Shooter', 'Thriller', '3D Vision']",25000-100000
Back 4 Blood,https://store.steampowered.com/app/924970/Back_4_Blood/?snr=1_7_7_230_150_26,59.99,42488,65,"['Zombies', 'Online Co-Op', 'Multiplayer', 'Shooter', 'FPS', 'Action', 'Co-op', 'Gore', 'Horror', 'First-Person', 'Singleplayer', 'Survival', 'Blood', 'Violent', 'Adventure', 'Survival Horror', 'PvE', 'PvP', 'Roguelite', 'Replay Value']",25000-100000
Resident Evil 5,https://store.steampowered.com/app/21690/Resident_Evil_5/?snr=1_7_7_230_150_26,14.99,30387,88,"['Co-op', 'Action', 'Zombies', 'Co-op Campaign', 'Third-Person Shooter', 'Online Co-Op', 'Horror', 'Multiplayer', 'Adventure', 'Third Person', 'Survival Horror', 'Shooter', 'Singleplayer', 'Local Co-Op', 'Female Protagonist', 'Quick-Time Events', 'Survival', 'Gore', 'Atmospheric', '3D Vision']",25000-100000
Control Ultimate Edition,https://store.steampowered.com/app/870780/Control_Ultimate_Edition/?snr=1_7_7_230_150_26,18.99,33982,80,"['Action', 'Supernatural', 'Female Protagonist', 'Adventure', 'Story Rich', 'Third Person', 'Atmospheric', 'Sci-fi', 'Horror', 'Singleplayer', 'Third-Person Shooter', 'Surreal', 'Psychological Horror', 'Shooter', 'Metroidvania', 'Open World', 'Epic', 'Violent', 'Difficult', 'Great Soundtrack']",25000-100000
Resident Evil 3,https://store.steampowered.com/app/952060/Resident_Evil_3/?snr=1_7_7_230_150_26,29.99,54663,86,"['Action', 'Zombies', 'Horror', 'Female Protagonist', 'Multiplayer', 'Survival Horror', 'Remake', 'Singleplayer', 'Third Person', 'Co-op', 'Gore', 'Third-Person Shooter', 'Violent', 'Story Rich', 'Atmospheric', 'Adventure', 'Sexual Content', 'Classic', 'Difficult', 'Great Soundtrack']",25000-100000
The Crew™ 2,https://store.steampowered.com/app/646910/The_Crew_2/?snr=1_7_7_230_150_26,39.99,60144,55,"['Racing', 'Open World', 'Automobile Sim', 'Multiplayer', 'Driving', 'Massively Multiplayer', 'Action', 'Flight', 'Co-op', 'Singleplayer', 'Arcade', 'First-Person', 'Online Co-Op', 'Third Person', 'Simulation', 'America', 'Sports', 'Sandbox', 'Atmospheric', 'Adventure']",25000-100000
Skul: The Hero Slayer,https://store.steampowered.com/app/1147560/Skul_The_Hero_Slayer/?snr=1_7_7_230_150_26,19.99,44595,91,"['Indie', 'Action', 'Action Roguelike', 'Pixel Graphics', '2D', 'Roguelike', 'Roguelite', 'Singleplayer', 'Metroidvania', 'Platformer', 'Difficult', 'Side Scroller', 'Hack and Slash', 'Adventure', 'Villain Protagonist', 'Action-Adventure', 'Story Rich', 'Fantasy', 'Cute', 'Multiplayer']",25000-100000
UNO,https://store.steampowered.com/app/470220/UNO/?snr=1_7_7_230_150_26,7.99,37717,61,"['Card Game', 'Multiplayer', 'Tabletop', 'Board Game', 'Casual', 'Family Friendly', 'Funny', 'Strategy', 'Co-op', 'Online Co-Op', 'Singleplayer', 'Classic', 'Cult Classic', 'Local Multiplayer', 'Team-Based', 'Replay Value', 'Action', 'Party Game', 'PvP', 'Competitive']",25000-100000
Little Nightmares,https://store.steampowered.com/app/424840/Little_Nightmares/?snr=1_7_7_230_150_27,12.99,42006,95,"['Horror', 'Atmospheric', 'Adventure', 'Singleplayer', 'Dark', 'Puzzle Platformer', 'Puzzle', 'Indie', 'Story Rich', 'Stealth', 'Platformer', 'Psychological Horror', 'Great Soundtrack', '2.5D', 'Survival Horror', 'Third Person', 'Female Protagonist', 'Short', 'Action', 'Strategy']",25000-100000
